{'task': 'line', 'participant': 'attila', 'dateStr': '06_01_1424', 'notation': 'arabic', 'response_buttons': 'DC', 'range_in_instr': True, 'interactive_setting': False, 'autopilot': False, 'exp_id': 'SNARC'}
zsuzsi	SNARC	dot	DC	up	25	num_decimal	0.3143939102																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.4524540809																		
zsuzsi	SNARC	dot	DC	down	10	lctrl	0.3413761841																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.3013299976																		
zsuzsi	SNARC	dot	DC	up	20	num_decimal	0.5552060213																		
zsuzsi	SNARC	dot	DC	up	45	num_decimal	0.4337310496																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.3941676824																		
zsuzsi	SNARC	dot	DC	up	5	num_decimal	0.4073137041																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.3692608036																		
zsuzsi	SNARC	dot	DC	down	15	lctrl	0.4471760001																		
zsuzsi	SNARC	dot	DC	down	5	lctrl	0.3335655483																		
zsuzsi	SNARC	dot	DC	down	25	lctrl	0.4291585947																		
zsuzsi	SNARC	dot	DC	up	35	num_decimal	0.3818406141																		
zsuzsi	SNARC	dot	DC	down	25	lctrl	3.1140633352																		
zsuzsi	SNARC	dot	DC	up	40	num_decimal	1.5792494708																		
zsuzsi	SNARC	dot	DC	down	10	lctrl	0.6084576732																		
zsuzsi	SNARC	dot	DC	up	5	num_decimal	0.513402613																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.3453259777																		
zsuzsi	SNARC	dot	DC	up	10	num_decimal	0.3159107919																		
zsuzsi	SNARC	dot	DC	down	15	lctrl	0.3268069365																		
zsuzsi	SNARC	dot	DC	up	5	num_decimal	0.4394444801																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.7409074774																		
zsuzsi	SNARC	dot	DC	down	35	lctrl	0.4811401202																		
zsuzsi	SNARC	dot	DC	down	45	lctrl	0.3459229799																		
zsuzsi	SNARC	dot	DC	down	5	lctrl	0.3290324374																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.3924275665																		
zsuzsi	SNARC	dot	DC	up	35	num_decimal	0.4714482435																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.5534261338																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.3669951033																		
zsuzsi	SNARC	dot	DC	up	10	num_decimal	0.6063189856																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.4185190413																		
zsuzsi	SNARC	dot	DC	down	10	lctrl	0.4001962922																		
zsuzsi	SNARC	dot	DC	down	25	lctrl	0.2899356384																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.4651087305																		
zsuzsi	SNARC	dot	DC	up	20	num_decimal	0.2900729147																		
zsuzsi	SNARC	dot	DC	down	5	lctrl	0.4164872667																		
zsuzsi	SNARC	dot	DC	down	40	lctrl	0.2634656916																		
zsuzsi	SNARC	dot	DC	up	30	num_decimal	0.5093373533																		
zsuzsi	SNARC	dot	DC	down	20	lctrl	0.3647546347																		
zsuzsi	SNARC	dot	DC	up	25	num_decimal	0.3778963799																		
zsuzsi	SNARC	dot	DC	down	5	lctrl	0.3568691598																		
zsuzsi	SNARC	dot	DC	down	45	lctrl	0.3852344601																		
zsuzsi	SNARC	dot	DC	up	10	num_decimal	0.5417170228																		
zsuzsi	SNARC	dot	DC	up	40	num_decimal	0.4032043963																		
zsuzsi	SNARC	dot	DC	down	15	lctrl	0.3684298758																		
zsuzsi	SNARC	dot	DC	up	45	num_decimal	2.4772010178																		
zsuzsi	SNARC	dot	DC	up	40	num_decimal	0.7435452349																		
zsuzsi	SNARC	dot	DC	down	45	lctrl	0.3911142473																		
zsuzsi	SNARC	dot	DC	up	5	num_decimal	0.7750302564																		
zsuzsi	SNARC	dot	DC	up	40	num_decimal	0.359317895																		
zsuzsi	SNARC	dot	DC	down	30	lctrl	0.407684906																		
zsuzsi	SNARC	dot	DC	up	35	num_decimal	0.4228113841																		
zsuzsi	SNARC	dot	DC	up	45	num_decimal	0.386726538																		
zsuzsi	SNARC	dot	DC	down	45	lctrl	0.3982872538																		
zsuzsi	SNARC	dot	DC	down	5	lctrl	0.3615451065																		
zsuzsi	SNARC	dot	DC	up	35	num_decimal	0.530548036																		
zsuzsi	SNARC	dot	DC	up	10	num_decimal	0.3442247738																		
zsuzsi	SNARC	dot	DC	up	45	num_decimal	0.3279047192																		
zsuzsi	SNARC	dot	DC	up	15	num_decimal	0.333916223																		
zsuzsi	SNARC	dot	DC	up	40	num_decimal	0.2796672868																		
zsuzsi	'line'		'participant':	''		'dateStr':	'06_01_1254'		'notation':	'empty'		'response_buttons':	'DC'		'range_in_instr':	True		'interactive_setting':	False		'autopilot':	False		'exp_id':	'SNARC'}
zsuzsi	SNARC	empty	DC	down	0	lctrl	1.3594081297																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.2554228409																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.2741420233																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.413663053																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.6059802853																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3876049351																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4006372015																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3863395129																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.2731306263																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4365095046																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.5651232707																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3189449826																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3106079074																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3110500994																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.304281224																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.4018444631																		
zsuzsi	SNARC	empty	DC	up	0	lctrl	0.3302170334																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	1.9516086129																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.2945769452																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3191314389																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3492655077																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4446618343																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3406756901																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.2985156201																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.4355857762																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3981820514																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.2794363548																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3479312336																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4800449035																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4776047213																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3054213441																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3073089999																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.3586614493																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3499467573																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.4755682425																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3109637138																		
zsuzsi	SNARC	empty	DC	down	0	lctrl	0.4054615434																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	1.2202959352																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	0.3317493105																		
zsuzsi	SNARC	empty	DC	up	0	num_decimal	1.3562276819																		
{'participant':	u'zsuzsi'		'response_buttons':	u'CD'		'range_in_instr':	True		'dateStr':	u'06_01_1319'		'autopilot':	False		'exp_id':	u'SNARC'}									
zsuzsi	SNARC_only	CD	5	num_decimal	0.6987290183																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4496332884																				
zsuzsi	SNARC_only	CD	2	lctrl	0.5347595526																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4726700451																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.6236782346																				
zsuzsi	SNARC_only	CD	2	lctrl	0.7512634979																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4144978296																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4365338807																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4559702354																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5069916822																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4054166399																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4400153955																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4816982059																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4739615541																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5524510873																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.6003917292																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.5323963478																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4351820728																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4950439412																				
zsuzsi	SNARC_only	CD	8	lctrl	0.339359805																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4738567794																				
zsuzsi	SNARC_only	CD	6	lctrl	0.3110338487																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5298351402																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5825543653																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4789415613																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4305745505																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3301297923																				
zsuzsi	SNARC_only	CD	6	lctrl	0.3834785213																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4201620801																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3768340924																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.6061385165																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4179271709																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3532255651																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3868817757																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3636281994																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5355139307																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.6474869031																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.3288310133																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4271691577																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3783035047																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3892073471																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4244629759																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.6173725062																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4542754507																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5206543076																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4514713367																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.381658862																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5818337717																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3887027177																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4478653751																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.5708978553																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.444542947																				
zsuzsi	SNARC_only	CD	6	lctrl	0.5331353305																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4522932838																				
zsuzsi	SNARC_only	CD	8	lctrl	0.6279308059																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.3683682939																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4751217739																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4355532748																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.3850852096																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.5486137661																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4298278701																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4146432313																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.456527466																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.4216759681																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.4279218252																				
zsuzsi	SNARC_only	CD	6	lctrl	0.5462420083																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.5675501957																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.5489058525																				
zsuzsi	SNARC_only	CD	5	num_decimal	1.2032223577																				
zsuzsi	SNARC_only	CD	4	lctrl	0.6527115274																				
zsuzsi	SNARC_only	CD	6	lctrl	0.640659867																				
zsuzsi	SNARC_only	CD	4	lctrl	0.70726709																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4701494644																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.4083781298																				
zsuzsi	SNARC_only	CD	2	lctrl	0.6402655719																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4419920029																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4867774285																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.3520161653																				
zsuzsi	SNARC_only	CD	2	lctrl	0.447306434																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4126833023																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.3915290696																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3578330874																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3667919687																				
zsuzsi	SNARC_only	CD	4	lctrl	0.315838091																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.3721149529																				
zsuzsi	SNARC_only	CD	1	lctrl	0.3883503325																				
zsuzsi	SNARC_only	CD	1	num_decimal	4.8439574915																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4472709389																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4608561593																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3868783544																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3943827912																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.743911305																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5938088824																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4612795347																				
zsuzsi	SNARC_only	CD	6	lctrl	0.5226142366																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.5008133941																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4986165458																				
zsuzsi	SNARC_only	CD	6	lctrl	0.3636709646																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3597746275																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4385707871																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.3544144375																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4759770778																				
zsuzsi	SNARC_only	CD	2	lctrl	0.2875826972																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3801351381																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3202784014																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4636444502																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.3250039557																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.5389441273																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4738054611																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5248307567																				
zsuzsi	SNARC_only	CD	4	lctrl	0.421564351																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4037949836																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.3112382663																				
zsuzsi	SNARC_only	CD	4	lctrl	0.3446981846																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.5160455022																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4605268672																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.3896850343																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5822250732																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4661547673																				
zsuzsi	SNARC_only	CD	8	lctrl	0.340600851																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.3674077876																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4294609446																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.440239485																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4749528513																				
zsuzsi	SNARC_only	CD	2	lctrl	0.379601856																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.3506934376																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.4800863857																				
zsuzsi	SNARC_only	CD	2	lctrl	0.5254944726																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4459199863																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4656351701																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4771851946																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4900990014																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.6519618534																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4068595377																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4137669724																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4337254901																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5007086192																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4967643851																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4031188659																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4397412705																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4826587124																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.564036607																				
zsuzsi	SNARC_only	CD	8	lctrl	0.4608176706																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3351619731																				
zsuzsi	SNARC_only	CD	4	lctrl	0.419731007																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.3593247376																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4996305087																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.8563221929																				
zsuzsi	SNARC_only	CD	2	lctrl	0.5606277931																				
zsuzsi	SNARC_only	CD	6	lctrl	0.3787610923																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5074086428																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4496183207																				
zsuzsi	SNARC_only	CD	6	lctrl	0.4476506938																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.4607706289																				
zsuzsi	SNARC_only	CD	4	lctrl	0.476080142																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4717540146																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.4174353711																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.5913310668																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4032835119																				
zsuzsi	SNARC_only	CD	5	num_decimal	0.5324502321																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.4120473838																				
zsuzsi	SNARC_only	CD	8	lctrl	0.5020822375																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4980533283																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4449838562																				
zsuzsi	SNARC_only	CD	8	lctrl	0.494198901																				
zsuzsi	SNARC_only	CD	8	lctrl	0.3147770865																				
zsuzsi	SNARC_only	CD	2	lctrl	0.4091551735																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3400641477																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.4647097312																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.5329706845																				
zsuzsi	SNARC_only	CD	1	num_decimal	0.3509218039																				
zsuzsi	SNARC_only	CD	8	lctrl	0.5735599889																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.5446259115																				
zsuzsi	SNARC_only	CD	4	lctrl	0.4229225736																				
zsuzsi	SNARC_only	CD	2	lctrl	0.3790792653																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.428928518																				
zsuzsi	SNARC_only	CD	4	lctrl	0.5783980157																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.5462154939																				
zsuzsi	SNARC_only	CD	9	num_decimal	0.68669703																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.4141347532																				
zsuzsi	SNARC_only	CD	3	num_decimal	0.3137973357																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.414363547																				
zsuzsi	SNARC_only	CD	7	num_decimal	0.3303393418																				
